pais,causa,metrica,sexo,edad,anio,valor,limite_superior,limite_inferior
Ecuador,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2007,1971.5737614974717,2105.8780247904488,1840.0704513539229
Perú,Accidentes de tránsito,Número,Ambos,Todas las edades,2002,199381.20400032008,227366.92240781267,157471.25078454587
Perú,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2002,753.3638711324012,859.1081877122932,595.0066942263834
Uruguay,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2002,11582.54727762564,16018.947955468137,7854.369074085727
Uruguay,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2002,348.06909718013145,481.38812810253415,236.0329802251404
Paraguay,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2007,15748.677252288098,21510.66960583083,10606.383024451825
Paraguay,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2007,275.5053850576349,376.30495676968457,185.54673465009975
Paraguay,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2007,5088.8403441636365,7633.484573470257,3276.270167436653
Paraguay,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2007,89.02353486937677,133.53922193306033,57.3146594836297
Bolivia,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2002,5034.707757580861,8202.316301063143,2660.9705238068777
Bolivia,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2002,57.71097588728935,94.02009035337204,30.501711942461267
Bolivia,Accidentes de tránsito,Número,Ambos,Todas las edades,2002,148294.47420367048,206233.4255851832,97538.87707219122
Bolivia,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2002,1699.8442088520426,2363.976783593569,1118.051742787
Perú,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2002,223005.5084810457,249735.96610763087,189868.39064197132
Perú,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2002,842.6285416195018,943.6298427986866,717.4196108249242
Paraguay,Neoplasias,Número,Ambos,Todas las edades,2002,114759.1393209534,121617.1359268061,103803.14223027606
Paraguay,Neoplasias,Tasa,Ambos,Todas las edades,2002,2143.320444676911,2271.405095902292,1938.6987239563043
Perú,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2007,222234.47654849655,267741.7173159359,182825.29818063744
Perú,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2007,776.711430848652,935.75963362712,638.9760092612194
Uruguay,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2004,2600.0158955171805,3039.707419864593,2258.9490420419284
Uruguay,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2004,77.78457348173686,90.93880755540788,67.58088981500558
Uruguay,Accidentes de tránsito,Número,Ambos,Todas las edades,2004,26352.49886906276,29059.06988680253,24150.73146635475
Uruguay,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2004,788.3866741900298,869.3590530804445,722.5164852342934
Uruguay,Caídas,Número,Ambos,Todas las edades,2002,15615.663134445973,19750.79519506733,12512.641180495968
Uruguay,Caídas,Tasa,Ambos,Todas las edades,2002,469.2689473908101,593.5345038838499,376.0195071637967
Uruguay,Ahogamientos,Número,Ambos,Todas las edades,2002,6779.224940612394,7628.084425538263,5978.685479694304
Uruguay,Ahogamientos,Tasa,Ambos,Todas las edades,2002,203.7236411042477,229.23286178506388,179.66649367890616
Paraguay,Trastornos neurolágicos,Número,Ambos,Todas las edades,2002,63074.08085780957,85139.77290022527,46183.70244399119
Paraguay,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2002,1178.0148215791337,1590.1288297557285,862.5585225263877
Venezuela,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2002,178206.29491679507,218386.73006250348,146088.3965971181
Venezuela,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2002,737.1669297010922,903.3770404283558,604.3082531665592
Bolivia,Caídas,Número,Ambos,Todas las edades,2002,47971.41465300206,59843.57919095178,38692.10417106559
Bolivia,Caídas,Tasa,Ambos,Todas las edades,2002,549.8784214734237,685.9646124440707,443.51314879848655
Bolivia,Ahogamientos,Número,Ambos,Todas las edades,2002,41219.36323163573,60644.07064362976,26195.40414789045
Bolivia,Ahogamientos,Tasa,Ambos,Todas las edades,2002,472.4821761438949,695.1403471933061,300.26814066028265
Bolivia,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2002,137176.58567842346,168766.1156810554,111843.5075002538
Bolivia,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2002,1572.4040022914946,1934.502994338784,1282.0203823703964
Venezuela,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2002,15977.755225974464,26219.21712074449,10927.019870412403
Venezuela,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2002,66.09347200078696,108.4582325954861,45.200634985513055
Venezuela,Enfermedades digestivas,Número,Ambos,Todas las edades,2005,216712.789242258,247384.77262896972,196104.91538473064
Venezuela,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2005,846.5336617035159,966.3460018005148,766.0342182810281
Venezuela,Trastornos neurolágicos,Número,Ambos,Todas las edades,2005,279608.9269008995,387954.93189234415,208423.3325981256
Venezuela,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2005,1092.2215046100025,1515.4477510029878,814.1529973642031
Perú,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2007,21977.84529403164,31117.48259759293,15634.028054209375
Perú,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2007,76.8127606949972,108.75587266276465,54.64106419717929
Perú,Anomalías congénitas,Número,Ambos,Todas las edades,2007,233180.16442568568,273236.5805483692,198751.21928158792
Perú,Anomalías congénitas,Tasa,Ambos,Todas las edades,2007,814.9667052990994,954.9642284760638,694.6372421986867
Ecuador,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2002,86536.52059205808,100422.5792039102,76118.81044339086
Ecuador,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2002,659.207613538899,764.9871791645182,579.8488202957936
Ecuador,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2004,375836.2348204501,390719.8909377472,359251.2767811673
Ecuador,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2004,2762.1147853416205,2871.498508391014,2640.2277676184417
Venezuela,Anomalías congénitas,Número,Ambos,Todas las edades,2002,216820.63798415085,237894.09217055785,198873.3210399153
Venezuela,Anomalías congénitas,Tasa,Ambos,Todas las edades,2002,896.8987547450846,984.0710598987454,822.6580073330367
Venezuela,Caídas,Número,Ambos,Todas las edades,2004,172244.62508100414,223846.99025365303,134572.6013979475
Venezuela,Caídas,Tasa,Ambos,Todas las edades,2004,686.065483071213,891.602239722639,536.0145011364693
Venezuela,Ahogamientos,Número,Ambos,Todas las edades,2004,46782.68114508651,51029.82698303094,42643.7623816108
Venezuela,Ahogamientos,Tasa,Ambos,Todas las edades,2004,186.33953148945,203.25628671251096,169.85385421783096
Uruguay,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2004,41829.16155078692,46309.084421384105,37515.63297598114
Uruguay,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2004,1251.401384097859,1385.4270607567169,1122.3537190543284
Uruguay,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2005,2494.7492113773387,3847.354485698021,1827.5340529422176
Uruguay,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2005,74.4942654783305,114.88363044259695,54.57093895037422
Uruguay,Anomalías congénitas,Número,Ambos,Todas las edades,2005,21930.378599748685,24131.91854375294,19012.265331588915
Uruguay,Anomalías congénitas,Tasa,Ambos,Todas las edades,2005,654.8503705300405,720.5892834042763,567.7142754457111
Bolivia,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2005,32467.913115943866,45147.69518888999,22138.037753978984
Bolivia,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2005,350.10200449373485,486.8282888234234,238.71480022594935
Bolivia,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2005,14445.85215923974,20014.528403583616,10400.496558074305
Bolivia,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2005,155.76984512399744,215.8169663713452,112.14871370725454
Ecuador,Enfermedades digestivas,Número,Ambos,Todas las edades,2002,185725.9813775707,202498.66751256105,172380.23589871285
Ecuador,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2002,1414.8012898881757,1542.5702633116198,1313.1376573799046
Ecuador,Anomalías congénitas,Número,Ambos,Todas las edades,2002,108996.3189707902,124757.66432456428,96246.66051499436
Ecuador,Anomalías congénitas,Tasa,Ambos,Todas las edades,2002,830.2991941630412,950.364096076574,733.1763624778888
Uruguay,Enfermedades digestivas,Número,Ambos,Todas las edades,2008,39263.24434592286,44198.72230400209,35721.407512718215
Uruguay,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2008,1166.224037472295,1312.8210170905706,1061.0219503677188
Perú,Neoplasias,Número,Ambos,Todas las edades,2002,575457.4686320464,603144.6302208588,530364.1622150872
Perú,Neoplasias,Tasa,Ambos,Todas las edades,2002,2174.371794043306,2278.9880107012355,2003.986285264931
Perú,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2002,6529.41933828604,10533.47823814556,3577.7353995490635
Perú,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2002,24.671476198579043,39.80085275222585,13.518508948754183
Uruguay,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2006,45845.54778769911,50362.9493381838,41849.894096435884
Uruguay,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2006,1366.3027675490987,1500.9317236505656,1247.2230976578933
Paraguay,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2005,1057.768658253029,1672.1982920329824,532.9080978756474
Paraguay,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2005,18.93857355210981,29.93948638985244,9.541329410157894
Paraguay,Accidentes de tránsito,Número,Ambos,Todas las edades,2005,65182.98856843256,74416.00268098888,51966.74606112791
Paraguay,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2005,1167.0536971556724,1332.3640563859303,930.4265491926296
Bolivia,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2006,344707.1392116637,425057.0136564075,275349.2383447797
Bolivia,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2006,3649.448542084353,4500.120601907792,2915.149592606382
Venezuela,Neoplasias,Número,Ambos,Todas las edades,2008,669503.5673166701,686314.5641654548,651185.7620445923
Venezuela,Neoplasias,Tasa,Ambos,Todas las edades,2008,2479.596082174252,2541.8578593455964,2411.75363830391
Bolivia,Neoplasias,Número,Ambos,Todas las edades,2005,255025.58995961168,291044.3016289474,227969.1998153761
Bolivia,Neoplasias,Tasa,Ambos,Todas las edades,2005,2749.9448431815777,3138.3351628699675,2458.1953737889858
Bolivia,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2008,92780.79820410888,116678.11208443462,70484.59112936333
Bolivia,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2008,948.8411654426,1193.231767722972,720.8245982730556
Ecuador,Neoplasias,Número,Ambos,Todas las edades,2005,365446.9810579881,374926.1706682104,355219.2004232152
Ecuador,Neoplasias,Tasa,Ambos,Todas las edades,2005,2639.324573106582,2707.7850047647285,2565.4576808981697
Paraguay,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2004,34371.122146638736,41849.677630358645,28642.007337164945
Paraguay,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2004,623.4128141505653,759.0565472820101,519.499896477174
Venezuela,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2005,836431.0495819894,866760.4031241899,801735.1778003498
Venezuela,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2005,3267.3061965605843,3385.780139888765,3131.7755548850064
Venezuela,Enfermedades digestivas,Número,Ambos,Todas las edades,2006,223553.35131727305,254168.1547881845,200978.47203743283
Venezuela,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2006,856.9365782690077,974.2908687600852,770.4013521544737
Venezuela,Trastornos neurolágicos,Número,Ambos,Todas las edades,2006,287368.4333636462,387239.8096712978,213897.8488446399
Venezuela,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2006,1101.555939725879,1484.3882031466733,819.9245934268606
Uruguay,Trastornos neurolágicos,Número,Ambos,Todas las edades,2008,52536.935034504655,75886.55946066056,37404.70831967581
Uruguay,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2008,1560.488378203058,2254.035071181857,1111.0205150832276
Venezuela,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2008,1492.126069758854,1762.151770793002,1272.8970222362825
Venezuela,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2008,5.526288637285349,6.526364967056321,4.714344513500502
Bolivia,Enfermedades digestivas,Número,Ambos,Todas las edades,2008,168446.8696564672,236551.2758030865,122761.32712452197
Bolivia,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2008,1722.6551960502716,2419.138362295254,1255.4429683161873
Uruguay,Neoplasias,Número,Ambos,Todas las edades,2005,208111.0114472454,214450.66322816428,200951.52688783171
Uruguay,Neoplasias,Tasa,Ambos,Todas las edades,2005,6214.282728305117,6403.587408973675,6000.497494492965
Ecuador,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2004,53220.837699591786,74029.36336302984,37018.77637348334
Ecuador,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2004,391.1332891266781,544.060364994179,272.06027541570546
Ecuador,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2004,14460.989135871809,18578.53641162444,11880.684428503067
Ecuador,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2004,106.27743735762508,136.53832536149952,87.3141306761535
Ecuador,Trastornos neurolágicos,Número,Ambos,Todas las edades,2005,155269.42805358354,210927.9228196845,111451.11221493156
Ecuador,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2005,1121.3840533792793,1523.3598270277816,804.9202057089977
Bolivia,Trastornos neurolágicos,Número,Ambos,Todas las edades,2005,87149.57881361626,112232.64844073707,64955.54853405281
Bolivia,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2005,939.7352433608908,1210.2063673888338,700.4166748738347
Venezuela,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2005,72459.57539870284,100649.20848902634,48117.40210109396
Venezuela,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2005,283.0449919555789,393.16065889646137,187.95845291237103
Paraguay,Enfermedades digestivas,Número,Ambos,Todas las edades,2004,49458.03383431762,55312.43734188971,43878.97884116246
Paraguay,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2004,897.0545658492866,1003.2399312923336,795.8633868489304
Venezuela,Accidentes de tránsito,Número,Ambos,Todas las edades,2008,424234.9173499916,450998.26569942414,399800.3514338141
Venezuela,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2008,1571.2108050426582,1670.3324482313478,1480.71411932937
Paraguay,Caídas,Número,Ambos,Todas las edades,2005,21808.3453063756,27668.82496252269,17454.35970394084
Paraguay,Caídas,Tasa,Ambos,Todas las edades,2005,390.4624592647029,495.3900577075331,312.5075341180999
Paraguay,Ahogamientos,Número,Ambos,Todas las edades,2005,12148.829471514093,14442.791738913716,10698.454438255088
Paraguay,Ahogamientos,Tasa,Ambos,Todas las edades,2005,217.51589889069223,258.58761413574723,191.5479955772356
Paraguay,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2005,89880.17888113954,101970.6375827774,75522.8485921513
Paraguay,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2005,1609.238811659007,1825.709624641766,1352.1813222274252
Uruguay,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2006,2466.399125887671,3852.448763610853,1811.531000669257
Uruguay,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2006,73.50436660035221,114.8118336798432,53.9877902905
Uruguay,Anomalías congénitas,Número,Ambos,Todas las edades,2006,20968.106350090107,22902.388813171667,18156.16455661836
Uruguay,Anomalías congénitas,Tasa,Ambos,Todas las edades,2006,624.8977952899226,682.5438614852341,541.0954624571087
Perú,Enfermedades digestivas,Número,Ambos,Todas las edades,2004,348112.47104342864,389657.2708913508,314864.75299687707
Perú,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2004,1275.8440215261878,1428.1071230249595,1153.9900064375156
Bolivia,Anomalías congénitas,Número,Ambos,Todas las edades,2008,182525.49506188536,250311.40799394,130080.60847694508
